Text,Label
dr smuaa kemajuan u.. fototerakhir palink de best,0
Keren banget kak,0
keep going Wang,0
gw no Karbo malah susah berak bjir,0
anjai bang sumpah. kaget keren😭,0
kamu hebaaat bang!!,0
keren!,0
KEREEEN💯💯,0
Gym g bg ?,0
bang jadi ada yang gelambir gak?,0
"Kok bisa kerenn, ayo bang giveaway parfum ehhh 😂😂",0
tp bentuk body lu lbh bagusan gemoy bg 😂🤣,1
sign untuk segera diet 😞,0
selama brp Bulan bang ?,0
no deep fried is kinda hard bro ngl,0
"WAH KEREN BGT KAK!!! semangat terus yaa, jadi pengen coba intermittent fasting",0
"Dah lama ga fyp, eh pas fyp tau2 dah langsing aja🗿",0
Keren banget bisa konsisten😭,0
Keren bgt bang,0
sedih itu gue gak selalu max di 8k udah gtu keknya susah bgt cari waktu pasny,0
keep up the good work bro,0
MANTAP BANG SEMANGAATT,0
paling susah buatku : tidur cukup! dan ngaruh bgt kalo kurang tidur jadi stuck bbnya😭,0
bro's the new salt papi,0
Keren bgt kakkkkk,0
keren💪💪,0
hebat banget kaaa,0
"Kereennn sumpah, jealous sm kamuhh niat aku blm bulat kali yah 😞",0
keren bgtttt kak omg🤩 anyway km salah satu motivasiku sebulan ini diet ke dokter gizi loh,0
goksss,0
"woww udh beda org, ngikutin dr dulu",0
How do you feel?,0
Mangling bgtt,0
ada gelambir gaa? Keren bgt eiyy,0
"gimana caranya no sugarrr, apalagi tiap hari minum kopi susuuu, tapi kamu inspiratif zekaleee",0
lu keren bang🔥,0
selamat bang🔥,0
Kak wangsit tidur 7 jam mostly under jam 12 malem udh tidur kah?,0
wuih keren Bro. salut3x,0
kerenn banget😭,0
18 thn jadi trainer,0
Semangat terus bung wanggg🔥🔥🔥,0
aku pangling!,0
Waa pangling banget 😍,0
bismillah gw jg bisa ya Allah tolong 😭,0
sumpah lu keren bang,0
kerennn kamuu,0
BB lu skrng brp bang,0
keren Mr.Wang,0
"Keren bgt, pasti enteng bgt rasanya. Suka kepikiran juga knp gak dari dulu yakan",0
mulai nya susaaah bgt 😭,0
Keren bang,0
Inspiration!!!😍😍,0
Hebatttt🔥,0
Kerennnnn,0
Kalo malem begadang gaa bang? Gua begadang tapi tidur ttp 8 jam itu gmn ya😭,0
Lu keren bang,0
So proud of u!!! Aku ngikutin kamu dari ndut gemes sampe kamu sekurus ini tp tetep gemesnya ga ilang hahaha. Semangat terus buat dirimu🤗,0
Kerenn broo👍👍👍👍 doakan sy sukses programnya jg,0
Keren kak👍👍👍,0
sama semuaa metodenya. total sudah turun 20 kg 😁,0
Keren banget!!!!!!,0
"OMG, lewat fyp tiba-tiba udah kurus aja! congrats bang wangsit semoga aku bisa nyusul🥺aku malah naik 2 kg bahkan bisa lebih😭",0
Cara handle stress dari kantor trs ga makan gmn ya...,0
padahal dulu gemoy gemezzzz 😞,0
keren bangettt!!!,0
Kereeen bangeeet,0
Congratulations!!!✨,0
kerennnn bgtt bang,0
keto ya bg?,0
tidur 7 jam pake suplemen tidur kah bang? gue susah banget tidur,0
Saya dr mei baru 10 kg mas wang. On going inii,0
"tp kalo pgn makan yg fried gt, pake airfryer ya mas?",0
Well done✨✨✨✨,0
kacamata aviatornya make merek apa guys?,0
"tapi lu keren sih bang, selalu konsisten nglakuin sesuatu",0
KEYEEENNNNNN,0
keren bangettt,0
keren bgtttttt🥰🥰🥰🥰,0
mantap bang,0
kok bs bg?,0
Keren!!!,0
That’s on fire🔥🔥🔥🔥,0
"Mau tanya: masih makan roti, kue, spaghetti ga sihhh??? Juga bakso dan setipenya? Terus hitung kalori juga kah? Please share more detail 🙏🏼",0
Well you look young and fresh,0
ssssmmmmmangaaaattttttttttt✨✨✨,0
iii kerennnnnnn,0
Keren jadi lebih enteng ya ka,0
Entengg,0
aku dri feb cum sdkit 😭😭😭 dri 80 cma jdi 68 susah bgt 😭,0
Kak doain aku bisa turun 10 kilo aja aku stress banget sekarang ga mood olga gara gara ga bisa pulkam😭😭,0
tinggi bang wangsit brp bangg,0
kulitnya kendur gak kak?,0
Maho,1
"rekomen pola if pemula yg efektif dong kak,takut aslam kumat soalnya 😭",0
@Farrell semoga lu bisa,0
Anjir gua tau lagi tiktokers ini suka review makanan dah,0
Gokss,0
"kemarin ga sengaja ketemu bang @wangsitfirmantika di mall dan udah kurus bet, gokil bang🔥🔥🔥",0
wkwk terus baju nya semua pada ga kepake dong bang,0
"Weehhh menyala abang Wangsit, tambah glowing aja nihh🔥🔥",0
"Keren, Mas Wangsit! 🔥",0
"kak wangsit, setelah turun bb apakah minus mata juga turun kak?",0
apaan pencarianku surya manurung melahirkan 😭👊,1
"mba, ga ilfeel? 😭",1
Mullet rambutny idaman gadis gadis tidak termasuk diri ku,1
"bayangin pas bgn tidur yg ditatap wajah suaminya, nangis bgt 😭😭",1
mullet njir🗿,1
ga takut?😭😭,1
"Suami nyaa gantengg, semogaa gantengnyaa nular ke kaliann🥰",0
"mbak, kok mau sm suami nya?",1
Komennya..😔dia jg makhluk Allah tau,0
gue takut Ama suami nya cuyy😭🫵🏻,1
gak takut apa😭,1
Ini selingkuhannya aku tag,1
Yg ganteng blm tentu bisa meratukan istrinya bahagia sllu mbak 😊,1
ga serem?,1
yang cowok pakek topeng,1
nyari lg aja msh cantik,1
aku solfok rumahnya bagus bersih luas sholawatin dulu lah semoga bisa kebeli rumah bulan ini Amin 😁.,0
maaf kak kalau mati lampu takut gak,1
takut knp. gitu2 mahluk allah manusia jga.,0
pliss aku liat dari hp aja takut,1
knp gak coba main film hantu aja,1
itu artinya di tulus dan cinta dengan dia💓,0
kok mau istri ny,1
"Pandai Menghina Namun Bodoh Untuk Berkaca, Terkadang Manusia Terlalu Kuno Dalam Bermain Logika. Umur Hanya Angka, Attitude Diatas Segalanya.",0
karena yang cowok kaya,1
kebalik kak Shasa sapunya😭,0
komennya? :(,0
kak gk takut apa😭😭,1
"tapi aku takut,gak bisa lihat rasanya pas bangun tidur,apa lagi kalo di kagetin,aku takut gak bisa bangun lagi",1
sasa mendalami perannya bgt,0
NGAPAIN SIH😭😭,1
takut☹,1
maaf mbak tapii😭,1
kak?,1
kl lagi bercinta nutup matanya g sih?,1
"Pandai Menghina Namun Bodoh Untuk Berkaca, Terkadang Manusia Terlalu Kuno Dalam Bermain Logika.
 Umur Hanya Angka, Attitude Diatas",0
anjir kok gw takut ya😭😭🙏🏻,1
mamah takuttt😱,1
"Pandai Menghina Namun Bodoh Untuk Berkaca, Terkadang Manusia Terlalu Kuno Dalam Bermain Logika.",0
"sehat bahagia slalu, rmhnya bgs rapi👍",0
ga takut ya,1
astaghfirullah komennya..,0
you in trouble! 😳,1
gimna kalau tdr yaa apa g takut,1
"lebih takut pas ada hutang tapi lagi gak ada uang ,mbak",1
komennya pada kenapa sihh?,0
istrinya gak takut sama suaminya kocak kakek gua aja taku ampe ga bisa tidur liat ini apalagi gua 🗿,1
hati gw brisik bgt😭😭,1
mamih takut,1
nanti kalo udh punya anak gimana ya? 😁,1
kasian ya padahal masih muda,1
sumpah aku gak iri blass,1
aku ykin punya suami model gini psti synk bngt sma istri nya setia juga beruntung kmu mbk 😌,0
ga mullet ga kepelet🗿,1
"karna apa, karna kaya",1
ga kebayang tiap bangun senam jantung 🥰,1
pengen banget ketemu langsung sama keluarga Manurung 🙏🙏,0
Pasti karna kaya,1
lucunya kau Sasa 😂😂,0
lama lama sasa mirip musdalifah,0
ya allah komenya..,0
masyaallah jadi makin sukses loh rumahnya makin baguss😭,0
Bahagia selalu keluarga ito Surya🥰,0
"ges, dia jg pnya hati lohh 😔😔",0
mullet cokk😭,1
mullet jirr🗿,1
ya Allah lucu ...sehat terus ya kalian 🥰🥰,0
"komennya,dia juga mahkluk Allah😔",0
njir mullet🗿,1
astaghfirullah yang komen kenapa dah pada bilang takut itu ciptaan Allah juga mbak,0
Sasa lucu,0
"mba, boleh minta merk granit teras rumahnya,, bagus bnget soalnya 😁😁",0
"Hati2 jangan sampai jari jemari kita membuat orang menjadi tidak harmonis,,,",0
jangan ya dek ya,1
contoh cewek menerima apa adanya,0
komen pd knp?:),1
jackpot,1
oi yg komen dia juga makhluk Tuhan tau,0
kk salh sapuh kak🤣🤣🤣🤣🤣,0
komen nya apaan si??,0
mba nya setiaa bngt,0
diulang² ttap lucu😍bahagia sllu bang❤️❤️,0
ko? CHELLAAAA,1
"mba kamu cantik lohh
 kok mau sih",1
sebaiknya jangan 😁,1
udah kaya😁,1
lagi lucu lucu nya,1
sapu nya sma😭,1
jgan dek ya jangan,1
komennya orang sempurna semua 😢,0
😂😂😂 bahagia selalunya,0
kasian suami nya😭😭,0
komennya? wkkw,0
😂😂😂 malah cuekin balik. biar apa2 sndiri. wkwkwkw,0
komennya🥺,0
"Woiii rumahnya bagus,, istrinya diratukan👍👍👍👍 semoga rejekinya nular k aku🙏🙏🙏",0
Rumahnya besar cantik gak perlu banyak hiasan keliatan lebih tenang nyaman aja 😍,1
BELIINNN JAJAN LAGI KAK 😋😋,0
bjirr nyapunyaa😭😭,0
isi komen ny gatau mereka kah?,0
mirip vino bagztian bukan si,0
yg ganteng belum tentu putih hati nya yg jelek juga belum tentu jelek hati nya ganteng it dari mulut dan prilaku ssorang memanusian kan manusia,0
suneo,1
komennya ya Allah..,0
"n merekan masih bersama sampai skrg...semoga selamanya, pdhl bnyk sekali netizen yg menjengkali prnikahan mreka",0
komen nya kok gini? ☹️☹️,0
semua makluk ciptaan Tuhan ..kita yg sudah di kasi Tuhan itu sangat mulia ..ingat ..di mata tuhan itu sama sja ..krn ciptaan Tuhan itu sangat mulia dan kita sebagai manusia harus bisa bersyukur,0
komennya.. :(,0
pas mati lampu gmna ya,1
eh kaka ny bersyukur bngt sehat selalu kaka😭😁,0
rumahnya bagus,0
komennya Astaghfirullah😔,0
bahaya ni bisa tidur di luar,0
ganteng itu relatif,0
🤣🤣🤣kocak,0
perasaan itu anak nya🗿,1
Bahagia selalu ya mba salsa☺️,0
komennya kebiasaan.,0
salfok pas ngeliat teras. bismillah semoga suatu saat bisa punya rumah kaya gitu 🤲,0
rumah ny bgus bngt Ka,0
semoga segera diberi momongan🥰,0
g takut yah,1
njir kok dia mau ya sm suaminya😭🗿,1
mullet gini brow,1
sapu nya Ampe kebalik 😭😔,0
anjay mullet,1
woluuuuuuuuuuu🗿,1
"dia kok byk duitnya ya,,",1
ternyata cinta beneran,1
njir komen nya pada sempurna semua cuy,0
ruma dia Deket guwe plis😭,1
di ungkit sampe setahun kedepan,0
kak? ketawa dongg☺️,1
bisa bisanya ga ada rasa takut😭,1
itu efek kan,1
semakin mirip,1
masya Allah semoga bahagia dunia akhirat 👍,0
suami istri yg saling mencintai,0
duuuuh ... enggk deh !!,1
emg orang yang sempurna ga pantas dpt kebahagiaan?,0
sama kaya aku kelakuannya kalo marah sama suami,0
sokor,1
jgn terlalu menghina .semua manusia pengen semporna kamu ciptan allah dia pun ciptaan allah jg,0
komennga kok gini sii,0
"mulut gw diam
 tapi perut gw berisik (kerena gw lapar)",0
mau komen tapi isi komen mewakilii semuanyaaa ..,0
"liat videonya:so sweet 💞🥰
 komennya:..",0
mullet cek,1
kelak akan menjadi sebuah legenda dan mitos 💀,1
the real mullet,1
luu jadi cowok harus nerima apa adanya karna cewek luu suka ama luu karna terpasa faham bossku👍🏻,1
KLO aq jdi istrinya takut,1
komen nya maa syaa Allah,1
ini yg takut ga cuma akuu kann???😭,1
kok aku takut ya😭,1
gak takut kak?,1
komenannya njirr dia juga manusia lohh :(,0
kak aku mau nnya kk tkut gk sih 😭😭,1
komen nya tolong dehh...,0
komennya😞,0
mental nya kuat bgt ya😭,0
rumah baru alhamdulilah,0
ko mau ka?,1
"bak ,sapu kita sama 😁",0
kenpa aku tdk sehebat mbaknya ya😂😂😂,1
komen nya kok pada gitu sih,0
astagfirullah komennya..mba jgn di dengerin ya..?,0
dia kerja apa yak punya ip dll,1
komennya😞,0
gw kira efek,1
kek mimpi buruk tiap hari😭,1
ini baru cinta apa adanya,0
Respect untuk mba menerima lelaki apa adanya..🥰,0
hamdulillah shasa ektingnya udah oke,0
Massallah bahagia sllu 🥰🥰,0
gantengnya😋,0
rumah nya bagus,0
Jadi makin jauhh buat ke Surga tolong😭😭mereka duluan ya Allah,0
MET sore absen tuk support nih.,0
Manusia tdk akan saling mngrti klo blm merasakan hal yg sama😹,0
semua cewe kayanya ya begini🤣,0
🤣yatuhan... trnyata sperti ini kelakuanku,0
laki begini uda psti setia,0
tebak anak🗿,1
"itu orang apa apa sih
 maap ya😅",1
enak juga ya jadi perempuan bisa ngambek2 ke pasangan😭🤣,0
Wanita kuat,0
"lucuu plis jangan cerai😔, semoga kalian bisa sampe tua yaa semangat kak bang😆",0
bayangin anak nya kaya gimana🗿,1
jodoh dari Allah buktibya Dia nyaman. yg penting akhlaknya bagus,1
Bg boleh jujur gak??,1
aku tetap suka kalian kak🤣🤣🤣lucu,0
"Sesungguh Allah menciptakan sebaik baiknya Hamba .
 bukan dia yang Kurang sempurna,Tapi kita yang kurang beryukur .Sehat² untuk Keluarga ini .",0
sama aku juga lagi makan qtela,0
"definisi yg penting hidup enak
 🤭😂",0
Cara membedakan kalok dia Marah apa tidak gi mana ya🤔🤔🤔🤔,1
"komenannya 😔 itulah kenapa anak saya udh 10th g saya pegang hp ,",0
efek ig,1
"Fokus rumah nya, bagus tema hitam putih",0
sedang melihat komen para manusia sempurna,0
kenapa FYP d berandaku,1
"seketika komen nya di penuhi oleh orng"" yg sempurna🗿🗿",0
beda berapa tahun?,0
yang sabar ya paksu😂,0
makanya bg lain kali hati hati yah!!!,1
mewakili banget mbaknya,1
belum punya anak kah,0
biar pun kaya dia setia klo aku cewe masih mikir sih 😭,1
🤣🤣🤣iya aku banget sama suami juga gitu ...🤣,1
apa kabar bang Surya.... bahagia selalu yaaa,1
spil efek,1
Lucunya😂,1
baguss banget rumahnya kak 🥰,1
Boleh jujur nggak ?,1
Kalian pada kenapa si?,1
wkwk namanya juga cwe,1
nama sound?,0
nah ini ni the ril gk Mandang apapun 😎👍,0
dipenuhi komen orang2 yang sempurna,0
ko saya jadi takut ya,1
"mulut ku diam
 perut ku lapar",1
"bahagia slalu ya dek, semoga lancar rezekinya",0
seram 😓,1
"semangat yaa , jgn peduli omongan manusia yg rasa diri nya terlalu sempurna ..semoga hbgn kalian kekal Smpai bila²🥰",0
semogo panjang umur ya kak bang 🥰,0
takutt,1
sereeeeeeeeem,1
gwe yg takutt😭,1
ihhhh kak lu ga takut apa😭,1
kira² gimana anak nya y?,1
hahaa kena lagi 😭,1
"rambut mulet idaman gadis gadis, tak termasuk diriku 🗿",1
jir suami ya 🗿,1
gw takut ama suami mbak nya🗿🗿,1
kak aku koq takutt😭,1
kok aku yg takut ya😭😭,1
gua takut sama suaminya njirr🙃,1
salah satu cewe yang setia,0
mullet anjay😭,1
GA KUAT😭,1
kak?kok aku yg takut ya sma suaminya 😭😭,1
takut,1
ga takutt?,1
aku malah nangis terbirit birit sumpah kalo nemu diaa,1
dia punya adek bntr aku tag @Raaciil,1
crtny mulett??😭,1
yang mulet pasti kepelet😈,1
"uang bisa dicari, keturunan harus di perbaiki😭 banyak uang kalau begitu bentukane dokter angkat alat mb😭",1
"aku jelek tapi, gimana ya geli aja gitu liatnya😳",1
Apa gak geli yah🙄,1
Kalo aku bntuk laki begini gak usah suapin juga gak masalah kan? Lagian dy punya tangan sndri 🙈,1
"bnyak yg sok suci di sini,yg selalu menghina sesama ciptaan tuhan,ingat bray,di mata tuhan kita smua sama,hanya keimanan&ketaqwaan kita kepada Allah lah yg membedakan kita smua.🙏🙏",0
pas kissing gmn yak 🤣,1
panik ya takut di tinggalin sama istri nya soalnya gatau ada yang mau lagi apa nggak nya ✌️😭😭,1
apa nggak kaya di ihik goril ya?😁😁,1
itu kalau diatas gimanaa apaa gak kaya dinaikin mosnster😭,1
cepot 🗿🗿,1
mba dia mau ny pisang bukan snack🗿,1
bayangin si cwe di cipok brutal.. 😭😭😭😭,1
pasti istrinya cuma mau duitnya aja bukn bermaksud menghina tapi wanita jaman sekarang walaupun berhijab tapi sifatnya itu kalo sdah mlihat uang smua bisa gaya helicopter di goyang gtu wnita jmn skrng,1
"ga bermaksud menghina, tapi kok tatapan nya serem ya?😭",1
kaya tergiur sama harta nya doang si cewek ny,1
emg gak takut di gigit🗿,1
kalo udh bayak di atm nya ninggalin🤗,1
@geminifourth yang mulet pasti kepelet,1
di pelet ya?,1
loh kok khodam saya udah bisa main tiktok ya,1
"kenapa rambutnya harus model kek gitu ya,,",1
ini semua demi harta,1
mbak ko mau sama dia ?,1
stop body shamming ya man teman😊😊,0
ikut senang melihat mereka...belum tentu rumah tangga yg menghujat romantis seperti mereka,0
nunggu anak gorilla,1
Jangan menghina ! jika kau tidak suka melihat skip saja tidak usah mengotori jari anda ! mengejek sama hal nya kau mengejek tuhan mu,0
serem😭😭,1
yang mulet pasti kepelet🗿🗿,1
raja mulet,1
Ora mullet ora ke pelet,1
ular sawah,1
caption nya hahhahahah😭,0
horor,1
mba nya Kya minta tolong gk sih,1
mba nya mau iah SM cowo kek gt,1
mullet gagal,1
maklum la mbak nya di pelet kuat ituu🗿,1
"""KAAA NGAK TAKUT KAH SAMA SUAMINYA 😭😭"" KO GW TAKUT YAH😭🫵👉👈",1
serem 😭,1
"pantes,Mullet soalnya .udh pasti kepelet",1
"yaaa tuhannnn, susah benerr mau masuk surga",1
"setiap manusia pasti punya keunikan tersendiri yaa,tapi kenapa komennya pda kyk gtu?🙂‍↕️",0
wih di pelet ni kek nya,1
rambutnya benerin kek bang,1
kok mirip mon😭,1
ampun kalao malam pasti takut apa lagi mati lampu dan sicowo main hp..,1
Mulett🥶,1
atut🗿,1
keledai gw lepas,1
ora mullet ora kepelet 🗿🗿🗿,1
😂😂😂😂😂,1
itu pasti efek kan,1
pasti di pelet,1
mullet sudah pasti kepelet🗿,1
gigit gak itu kak,1
pake efek apa kang,1
takut 🙏🙏🙏🙏🧢,1
jangan gitu gays kita gak tau kata² kita yang mana yang bakalan balik ke kita.. semuanya udah diatur yang di atas,0
"🧕🏻:shtt shhhttt diem plis diemmmm
 🫀:gabisaaa nengggg",1
buset artiss prindavan😂,1
"yaAllah komenannya, dia itu juga manusia, sama seperti kita, DIA ITU JUGA MAKHLUK ALLAH NGERTI GA?",0
lucu banget cocokkkkkk,0
durhaka gak klo pas hamil nnti dia sebut amit amit terus pas liat suaminya,1
"gw takut, bukan ngejek ya",1
kok kayak duit 10 ribu,1
ikan capung,1
ga cocok,1
gak ilfeel bgt mbk nya pdhl...,1
pakai pelet apa bang🗿,1
gue kalo udah jadi embak nya gue udah ceraiin😭🙏,1
takutt😭,1
gw Taku SMA dia🗿,1
"heran sama orang yang komen takut
 seharusnya yang di takutkan itu tuhan
 heran gue Sempurna apa sih orang yg komen takut",0
apa gk takutt mbaaa,1
itu efek kan?,1
kok bisa gt ya?🤔🤔,1
jujur aja gua agak ngeri TPI merka manusia juga😭,1
MENDING KOKO MERAH APA INI GES ? JUJUR,1
seremmmm,1
istri nyaa setiaa bgtt,0
"padhal kita sama"" punya hati iyah, tapi banyak yang hatinya blm berfungsi dan gk mikirin perasaan orang, merasa paling sempurna kah kalian?",0
mf tpi gw tkut dimkan 😑😑😑😭😭😭,1
jangan menghina orang lo sendiri aja g sempurna,0
ada monyet berkeliaran,1
rumahnya bagus kok galon nya isi ulang yaa 😳,1
tolong mama,1
ya Alloh..takut bgt..,1
lg bayangin aku bertamu krmh mereka ajak ankku... pasti lngsung tantrum nangis gulung2 minta pulang... kira2 yg punya rumah tersinggung gk ya😭😭😭,1
bjirrlah🗿,1
"itu bayi kenapa ga lahir lahir anjir, apa bayi goib",1
PANTESAN MAU BANYAK DUITNYA WKWKW,1
senang melihat pasangan pak Manurung ini.,0
mau tertawa takut dosa,1
aku takut sama suaminya cuy,1
gak gigit kan,1
definisi cinta karena harta nya,1
kok pencarian gua monyet yang hilang😭,1
mukanya itu loh,1
kutunggu ko mba jandamu,1
gw takut njirr🗿😭,1
Mau duit nya aja kah 🗿,1
makin jauh aja surga😞,1
dijodohkan,1
itu keknya dijodohkan😭😭,1
Pake susuk ya?,1
itu pake topeng,1
gigit gk yah,1
ko mau ya nikah ama dia🗿,1
apakah pikiran ku sama kaya kalian?,1
Akak beli monyet ke apa?,1
mesti niruin konten orang😅😅,1
Acting nya bagus mbak nya,1
"Mba , gk Takut apa sma dia 😭",1
surga semakin jauhh 😭,1
"gimana yaaa...
 bentuk anaknya
 bukannya ngehina ya
 🥰🥰🥰🥰🥰🥰🥰🥰",1
Sukak konten gni banyakin donk kak😅,0
Ternyata banyak yg harus di syukuri,0
karna banyak yg menghujat jadi berkahnya ngalir teruss hidupnya cukup 👍,0
serem bgt gemn kl pas tdr bareng ih takut,1
aku salah lihat gak sih..???,1
"mba kamu paling beruntung ,karna suamimu sngat aman dari pelakor yg normal😂😂",1
cewe nya dah ga mau lagi sama laki nya,1
abang nya kaya ya kok istrinya mau 😏,1
gak lama lagi ke pengadilan😭😭,1
run ka run wkwkwkwk,1
nama efeknya apa kak,1
aallah sembuhkanlah penyakit hati yg berkomentar yg buruk,0
bayangin dia lagi diatas😔😔,1
kok mau?,1
malamnya gmna🤔,1
mbak knp mau😭😭,0
So sweet bangett💗,0
aku takut mbakkk,1
jelek² gitu hpnya IP njirr🗿🗿,1
kasian anjayyy,1
ora mulut ora kepelet,1
kapan lahiran nya si kaya nya lama bgeet,1
"Mulutku bisa diam, tapi hatiku tidak 😭",1
astaghfirullah mulut ku sangat berisik 😌,1
gawat dy udah ngerti pangkas mullet😭,1
"lelaki akan kalah dgn wanita,😝sebp tu jgn lawan wanita 🤣🤣🤣🤣",1
itu pake topeng tah ???,1
kok mata istri ny bed y skrng drpd yg Bru nikah dlu.,1
kalau malam terasa takut lihat nya apa lagi pas mati lampu kali ya,1
klo bole jujur makin kesni makin lucu anjrt bikin nagakak sm kontennya,0
"dari samping kayaaaa🤔dahlah ga jadi, mau lanjut mandi",1
Bjir muletttttssssss,1
Merasa ganteng banget😹🤣,1
please siapapun jngan merusak hubungan mereka buat wanita2 di luar sana jngan jdi pelakor buat mreka ya😂😁🙏,0
matanya shasaa biasa aja kalik,1
rumahnya bagus 👍,0
kok gk lucu yaaakk 😌😌,1
lebay nak mati😂😂,1
@RifaniKn @Tiara hmm gimana yaa ngomngnya,1
msih ada cewe yg mau 🤣🤣,1
serem amat,1
"haha rusak mood ku,,pernah minta tlg suami puterin kran eh entar katanya, auto pencak silat jadi ambil air pake gayung lama bgt😝🤣🤣",0
Kak??,1
"percaya lh divdio ini,isi hati sebenarnya Shasa 🗿",1
itu Suamix marah apa ketawa apa senang apa bahagiaa sih 😩🙏,1
Rumahnya bagus bersihhh,0
Nah gini keren kontennya,0
MIT Amit,1
biasa paktor materi,1
sama kyak aq suami kalao nolak pemberian istri kyak gitulah 😩,0
astaghfirullah laki nya,1
bener bgt 🤣🤣🤣,0
tumben GK akur😂👍,0
udah bosan kelihatan dari caranya.,1
Wak waw ganteng nya suaminya 😳😳,1
serem x,1
serem banget suaminy,1
kalian mirip banget ya jodoh,0
andai bkn konten,1
bedak istrinya tebelnya berapa cm ya 🙏,1
serem,1
hoho lucu bgt gorlock,1
target berapa ton?,1
apa hubungannya dengan tukang bangunan orang tukang bangunan kerja an halal dan bagus tu badan nya,0
tanpa kuli ga ada rumah cuyy,1
"yang paham😂
 yang gak paham😡",0
Berapa Ton ?,1
tukang bangunan maksudnya gimana ya?maaf saya ga faham🙏,0
"yg ga paham,,sekolh ny sampai gerbang doank 😅",0
lucu banget loh rek😂,0
kok tukang bangunan malu? beneran gak ngerti saya,0
malah ngejokes 🗿,0
sedikit motivasi dari minatour🥰,1
tukang bangunan yang malu aja ngerti,0
ga faham.... jelasin pls,0
tebak berat,1
lucu banget icikiwir,0
ngakak ak kalau liat vt cici😭😭,0
"gua ngakak mulu ci, kalo liat VT lu",0
asekkk moga terhibur yaaa 🥺,0
si gorlock ngapain jir,1
tolong jelaskan.. 😭,0
Hah? Gimana gimana ga pahammm 😂,0
insecure boleh klo mmbuat kita mjdi lbh baik,0
gorlock lokal,1
ngakakkkk sampe ngek ngek,0
Ci ko cakep bgt siii😭❤️,0
sa ae kamuuuu,0
gak ngerti,0
ho ho ho,0
ku ulang 3x baru ngeh 😭,0
hoho😹,0
hahah malu alias lagi pake palu 😭😭,0
"hampir salah paham 😭🙏
 untuk aku ulang🤣🤣",0
pakannya apa yah💀🗿,1
xixixi ngakak abiezzz,0
Yaiya sih ceee,0
paham paham,0
xixixixixi ngakak abiezzz,0
"Terhibur banget. Motivasi nya dapet, Ngakak nya dapet 👏👏",0
"hehe, ga gitu kak 😁😁😁😁",0
jokes foto kopian 😅,0
hohohoho.....,0
cuaksz✌️,0
kepikiran itu tadi😂,0
cek cek😭,0
buat berdiri susah yh?,1
Tukang bangungan setahu sya palu bukan malu,0
"kakanya cantik bgttt, suka bgt sama pemikirannya kaa. God bless☺☺☺",0
Pencarian nya selalu ngakak hahahahaha,0
wkwkwkwkwk anjir baru mudeng,0
hino dutro sama ini pasti berat ini malah 10×nya dr dutro,1
gua bingung kenapa jadi tukang bangunan🤨,0
"Aku pesek, ga malu karena aku tutupin pakai masker 🥲",0
ngakak wkwk,0
se7 kak😂,0
Ya Allah kak evaaaa😭😭😭😭 ngakaka sampe sakit perut setelah muter videonya 2x baru pahamm,0
iyalah gakusah malu harus berani mulai,0
ho ho ho lucu wkwkwk,0
cak ok neng,0
eh ha'ah laa,0
mau pulang sendiri apa di jemput????,0
mbk pengen umur panjang atau pendek,0
Lucunya wak 😹,0
haha lucunya,0
"Nongol d beranda vt ku 😭 kak aku jg pgn gendut, dan aku susah naikin bb",0
"gk ush malu, tpi hrus berusaha merubh diri",0
tebak pakan🗿,1
"gausa malu, usaha",0
🗿oh pantesan,0
haha lucu bngt,0
deh😹😹,0
bebas asal jgn marah marah,0
lang ngapa loncat ke tukang bangunan,0
ci kok ga bisa d bikin status sih kan lucu ini,0
setelah baca komen baru ngeh😂,0
boleh juga counter attacknya,0
ibu dukung kamu,0
bner bnget kak😊,0
mbak nya kok cantik yakk😅,0
GUEE MERINDINGGG CUYYY...,0
anjayy gw paham 😭☝,0
"gak paham, plis jelasi, maksudnya tukang bangunan yg harus malu??",0
lucu😅😂,0
baru ngeh aku ciii😂,0
😂😂😂 mengAkak ci😂😂😂ckkk,0
jawaban yang pintar nan cerdas,0
GMN YAA.. GK SALAH JUGA SIH 😭😭👍👍,0
"gw gendut, gw jelek, gw miskin, dan gw tukang bangunan, lengkap🤕🤕",1
"Saya emak2 gendut, tp berusaha untuk sehat tetep cantik, suami sayang juga🥰🥰",0
Bahhahhhhhhaha njirrrrr butuh kecerdasan buat memahami omongan lu ce,0
kak aku orgnya terlalu receh.. gini aja ketawa sampe terjungkal,0
tapi kakaknya cantik banget ckck,0
gw aja kurus pengen gendut woiii 😭,0
kadang malu kadang mager,0
hahahaha lucu banget aku sampe sakit perut hahahaha ini sangat amat menghibur sekali ges,0
aowkwkwkw bener juga sih😂😂,0
ha ha ha,0
palu bukan malu ini joks ya,0
xiixi ngakak abiezz,0
lu lucu amat mbak😭😭,0
aku punya vario ga hedon malu🗿,0
wkwkwkwkwk,0
aku kurus tapi aku malu 🔨,0
inimah LMAO BANGET👏,0
Mbaknya mirip taz😭😭,0
sangatt lucuuuuu,0
Malu 😭 make palu 😭,0
akwokawi,0
Bener juga,0
palu = malu(kata kerja),0
bersahabat sama keadaan....,0
maaf ci aku tiap liat vt lu ke inget film cj7 😁,0
HAHAHAHA,0
"ngelag, baru bsa ketawa😂",0
wkakakakak mantappp ci 😂😂,0
palu ce 😂,0
Ckck,0
ckck cara bacanya lucu bgt😂,0
